file,line,value,func,context
tools/joint_estimator/gen_window_study.py,94,4,<module-scope>,SEG_CAP = 4
tools/joint_estimator/gen_window_study.py,97,4,<module-scope>,"SPANS = [4, 8, 16, 32, 64, ""whole""]   # measure widths; 'whole' == the whole piece"
tools/joint_estimator/gen_window_study.py,97,8,<module-scope>,"SPANS = [4, 8, 16, 32, 64, ""whole""]   # measure widths; 'whole' == the whole piece"
tools/joint_estimator/gen_window_study.py,97,16,<module-scope>,"SPANS = [4, 8, 16, 32, 64, ""whole""]   # measure widths; 'whole' == the whole piece"
tools/joint_estimator/gen_window_study.py,97,32,<module-scope>,"SPANS = [4, 8, 16, 32, 64, ""whole""]   # measure widths; 'whole' == the whole piece"
tools/joint_estimator/gen_window_study.py,97,64,<module-scope>,"SPANS = [4, 8, 16, 32, 64, ""whole""]   # measure widths; 'whole' == the whole piece"
tools/joint_estimator/gen_window_study.py,98,8,<module-scope>,"ACC_SPANS = [8, 16, 32, ""whole""]      # the accuracy-graded span sizes (dispatch Task 2.2)"
tools/joint_estimator/gen_window_study.py,98,16,<module-scope>,"ACC_SPANS = [8, 16, 32, ""whole""]      # the accuracy-graded span sizes (dispatch Task 2.2)"
tools/joint_estimator/gen_window_study.py,98,32,<module-scope>,"ACC_SPANS = [8, 16, 32, ""whole""]      # the accuracy-graded span sizes (dispatch Task 2.2)"
tools/joint_estimator/gen_window_study.py,508,1e-06,_establish_whole,"score_match = abs(whole.total_score - parity_stem[""total_score""]) < 1e-6"
tools/joint_estimator/gen_window_study.py,629,4,_width_bucket,"for b in (4, 8, 16, 32, 64):"
tools/joint_estimator/gen_window_study.py,629,8,_width_bucket,"for b in (4, 8, 16, 32, 64):"
tools/joint_estimator/gen_window_study.py,629,16,_width_bucket,"for b in (4, 8, 16, 32, 64):"
tools/joint_estimator/gen_window_study.py,629,32,_width_bucket,"for b in (4, 8, 16, 32, 64):"
tools/joint_estimator/gen_window_study.py,629,64,_width_bucket,"for b in (4, 8, 16, 32, 64):"
tools/joint_estimator/gen_window_study.py,705,8,check_predictions,"""stability_8"": cf(8), ""stability_16"": cf(16),"
tools/joint_estimator/gen_window_study.py,705,16,check_predictions,"""stability_8"": cf(8), ""stability_16"": cf(16),"
tools/joint_estimator/gen_window_study.py,775,60,run,"cost_sample = piece_results if len(piece_results) <= 60 else piece_results[::max(1, len(piece_results) // 60)]"
tools/joint_estimator/gen_window_study.py,869,5,_print_summary,"for w in agg[""worst_key_local_drop_pieces_span8""][:5]:"
tools/joint_estimator/gen_window_study.py,270,4,establish_memo,"for span in (4, 8, 16):"
tools/joint_estimator/gen_window_study.py,270,8,establish_memo,"for span in (4, 8, 16):"
tools/joint_estimator/gen_window_study.py,270,16,establish_memo,"for span in (4, 8, 16):"
tools/joint_estimator/gen_window_study.py,440,2,lookup_for_span,half = span // 2
tools/joint_estimator/gen_window_study.py,605,4,aggregate,if n >= 4 and k8 is not None and kw is not None:
tools/joint_estimator/gen_window_study.py,617,15,aggregate,"""worst_key_local_drop_pieces_span8"": worst[:15],"
tools/joint_estimator/gen_window_study.py,657,2,cost_curve,m_c = downbeats[len(downbeats) // 2]
tools/joint_estimator/gen_window_study.py,695,4,check_predictions,"seq = [cf(s) for s in [4, 8, 16, 32, 64]]"
tools/joint_estimator/gen_window_study.py,695,8,check_predictions,"seq = [cf(s) for s in [4, 8, 16, 32, 64]]"
tools/joint_estimator/gen_window_study.py,695,16,check_predictions,"seq = [cf(s) for s in [4, 8, 16, 32, 64]]"
tools/joint_estimator/gen_window_study.py,695,32,check_predictions,"seq = [cf(s) for s in [4, 8, 16, 32, 64]]"
tools/joint_estimator/gen_window_study.py,695,64,check_predictions,"seq = [cf(s) for s in [4, 8, 16, 32, 64]]"
tools/joint_estimator/gen_window_study.py,703,0.6,check_predictions,"""hit"": bounded_frac is not None and bounded_frac >= 0.60}"
tools/joint_estimator/gen_window_study.py,706,0.75,check_predictions,"""hit"": cf(8) is not None and cf(16) is not None and cf(8) >= 0.75 and cf(16) >= 0.88}"
tools/joint_estimator/gen_window_study.py,706,0.88,check_predictions,"""hit"": cf(8) is not None and cf(16) is not None and cf(8) >= 0.75 and cf(16) >= 0.88}"
tools/joint_estimator/gen_window_study.py,711,0.05,check_predictions,"""hit"": rd16 is not None and kd16 is not None and -0.01 <= rd16 <= 0.05 and -0.01 <= kd16 <= 0.06}"
tools/joint_estimator/gen_window_study.py,711,0.06,check_predictions,"""hit"": rd16 is not None and kd16 is not None and -0.01 <= rd16 <= 0.05 and -0.01 <= kd16 <= 0.06}"
tools/joint_estimator/gen_window_study.py,762,10,run,if (idx + 1) % 10 == 0:
tools/joint_estimator/gen_window_study.py,768,20,run,"for stem, est in stop_stems[:20]:"
tools/joint_estimator/gen_window_study.py,271,2,establish_memo,half = span // 2
tools/joint_estimator/gen_window_study.py,595,5,aggregate,"""root_delta_vs_whole"": (None if r is None or whole_root is None else round(whole_root - r, 5)),"
tools/joint_estimator/gen_window_study.py,596,5,aggregate,"""key_local_delta_vs_whole"": (None if kl is None or whole_keyloc is None else round(whole_keyloc - kl, 5)),"
tools/joint_estimator/gen_window_study.py,662,2,cost_curve,half = span // 2
tools/joint_estimator/gen_window_study.py,676,5,cost_curve,"out[s] = {""mean_seconds"": round(statistics.mean(vals), 5),"
tools/joint_estimator/gen_window_study.py,677,5,cost_curve,"""median_seconds"": round(statistics.median(vals), 5),"
tools/joint_estimator/gen_window_study.py,678,5,cost_curve,"""max_seconds"": round(max(vals), 5),"
tools/joint_estimator/gen_window_study.py,706,8,check_predictions,"""hit"": cf(8) is not None and cf(16) is not None and cf(8) >= 0.75 and cf(16) >= 0.88}"
tools/joint_estimator/gen_window_study.py,706,16,check_predictions,"""hit"": cf(8) is not None and cf(16) is not None and cf(8) >= 0.75 and cf(16) >= 0.88}"
tools/joint_estimator/gen_window_study.py,706,8,check_predictions,"""hit"": cf(8) is not None and cf(16) is not None and cf(8) >= 0.75 and cf(16) >= 0.88}"
tools/joint_estimator/gen_window_study.py,706,16,check_predictions,"""hit"": cf(8) is not None and cf(16) is not None and cf(8) >= 0.75 and cf(16) >= 0.88}"
tools/joint_estimator/gen_window_study.py,711,0.01,check_predictions,"""hit"": rd16 is not None and kd16 is not None and -0.01 <= rd16 <= 0.05 and -0.01 <= kd16 <= 0.06}"
tools/joint_estimator/gen_window_study.py,711,0.01,check_predictions,"""hit"": rd16 is not None and kd16 is not None and -0.01 <= rd16 <= 0.05 and -0.01 <= kd16 <= 0.06}"
tools/joint_estimator/gen_window_study.py,745,5,run,memo_sample = [s for s in stems[:5]]
tools/joint_estimator/gen_window_study.py,268,2,establish_memo,"centers = [downs[0], downs[len(downs) // 2], downs[-1]] if downs else []"
tools/joint_estimator/gen_window_study.py,283,1e-09,establish_memo,ok = (a.seg_ijs == b.seg_ijs and abs(a.total_score - b.total_score) < 1e-9)
tools/joint_estimator/gen_window_study.py,607,4,aggregate,"""key_local_drop_8"": round(kw - k8, 4),"
tools/joint_estimator/gen_window_study.py,609,4,aggregate,"""key_local_8"": round(k8, 4), ""key_local_whole"": round(kw, 4)})"
tools/joint_estimator/gen_window_study.py,609,4,aggregate,"""key_local_8"": round(k8, 4), ""key_local_whole"": round(kw, 4)})"
tools/joint_estimator/gen_window_study.py,719,1e-09,check_predictions,"mono = all(a is not None and b is not None and b >= a - 1e-9 for a, b in zip(means, means[1:]))"
tools/joint_estimator/gen_window_study.py,775,60,run,"cost_sample = piece_results if len(piece_results) <= 60 else piece_results[::max(1, len(piece_results) // 60)]"
tools/joint_estimator/gen_window_study.py,860,4,_print_summary,"print(f""  needs-whole-piece fraction: {None if nb is None else round(nb,4)}  """
tools/joint_estimator/gen_window_study.py,861,4,_print_summary,"f""(bounded-stable {None if nb is None else round(1-nb,4)})"")"
tools/joint_estimator/gen_window_study.py,608,4,aggregate,"""root_drop_8"": (None if r8 is None or rw is None else round(rw - r8, 4)),"
tools/joint_estimator/gen_window_study.py,697,1e-09,check_predictions,"""measured"": seq, ""hit"": all(a is not None and b is not None and b >= a - 1e-9"
tools/joint_estimator/gen_window_study.py,857,4,_print_summary,"print(f""  span {s:>5}: count {cf if cf is None else round(cf,4)}  dur {du if du is None else round(du,4)}  (n={st['n']})"")"
tools/joint_estimator/gen_window_study.py,857,4,_print_summary,"print(f""  span {s:>5}: count {cf if cf is None else round(cf,4)}  dur {du if du is None else round(du,4)}  (n={st['n']})"")"
tools/joint_estimator/gen_window_study.py,865,4,_print_summary,"print(f""  span {s:>5}: root {a['root_agree'] if a['root_agree'] is None else round(a['root_agree'],4)} """
tools/joint_estimator/gen_window_study.py,866,4,_print_summary,"f""(d {a['root_delta_vs_whole']})   key-local {a['key_local_agree'] if a['key_local_agree'] is None else round(a['key_local_agree'],4)} """
tools/joint_estimator/gen_window_study.py,475,2,measure_piece,"m_max, m_c + (span - 1 - span // 2)) - max(m_min, m_c - span // 2) + 1"
tools/joint_estimator/gen_window_study.py,475,2,measure_piece,"m_max, m_c + (span - 1 - span // 2)) - max(m_min, m_c - span // 2) + 1"
tools/joint_estimator/gen_wir_alignment_probe.py,80,2.0,<module-scope>,HIGH_MARGIN_PP = 2.0                      # dispatch item 3: margin over offset 0 exceeding 2 %
tools/joint_estimator/gen_wir_alignment_probe.py,79,480,<module-scope>,"OFFSETS = [-960, -480, 0, 480, 960]      # candidate GLOBAL tick offsets of the GT stream"
tools/joint_estimator/gen_wir_alignment_probe.py,79,960,<module-scope>,"OFFSETS = [-960, -480, 0, 480, 960]      # candidate GLOBAL tick offsets of the GT stream"
tools/joint_estimator/gen_wir_alignment_probe.py,79,960,<module-scope>,"OFFSETS = [-960, -480, 0, 480, 960]      # candidate GLOBAL tick offsets of the GT stream"
tools/joint_estimator/gen_wir_alignment_probe.py,79,480,<module-scope>,"OFFSETS = [-960, -480, 0, 480, 960]      # candidate GLOBAL tick offsets of the GT stream"
tools/joint_estimator/gen_wir_alignment_probe.py,117,2,root_score_at_offset,if len(bounds) < 2:
tools/joint_estimator/gen_wir_alignment_probe.py,229,4,_pct,"return round(100.0 * agree / scored, 4) if scored else None"
tools/joint_estimator/gen_wir_alignment_probe.py,255,4,piece_offset_profile,"margin_pp = (round(argmax_pct - pct0, 4)"
tools/joint_estimator/gen_wir_alignment_probe.py,168,0.9,anacrusis_facts,corroborates = bool(m0_len < 0.9 * derived_mlen)
tools/joint_estimator/gen_wir_alignment_probe.py,229,100.0,_pct,"return round(100.0 * agree / scored, 4) if scored else None"
tools/joint_estimator/gen_wir_alignment_probe.py,351,3,build_artifact,"f""{len(oracle_mismatch)} stem(s): {oracle_mismatch[:3]}"")"
tools/joint_estimator/normalize.py,226,30,_self_test,"for n, raw, key in rows[:30]:"
tools/joint_estimator/probe_decoder.py,105,12,<module-scope>,"N_FERM = 12    # the fermata addendum (algorithm-completion step 1); read by index, older records lack it"
tools/joint_estimator/probe_decoder.py,182,4,<module-scope>,CADENCE_APPROACH_BEATS = 4
tools/joint_estimator/probe_decoder.py,183,480,<module-scope>,TICKS_PER_QUARTER = 480              # VALIDATED against the artifact's own provenance in load_pieces()
tools/joint_estimator/probe_decoder.py,1028,6,<module-scope>,KEY_PRUNE_TOPK = 6
tools/joint_estimator/probe_decoder.py,88,1e-09,<module-scope>,LOG0_FLOOR = math.log(1e-9)         # a defensive floor for a would-be zero probability (never emit 0)
tools/joint_estimator/probe_decoder.py,101,2,<module-scope>,"EV_START, EV_END, EV_MEAS, EV_BEAT, EV_MC, EV_FERM = 0, 1, 2, 3, 4, 5"
tools/joint_estimator/probe_decoder.py,101,3,<module-scope>,"EV_START, EV_END, EV_MEAS, EV_BEAT, EV_MC, EV_FERM = 0, 1, 2, 3, 4, 5"
tools/joint_estimator/probe_decoder.py,101,4,<module-scope>,"EV_START, EV_END, EV_MEAS, EV_BEAT, EV_MC, EV_FERM = 0, 1, 2, 3, 4, 5"
tools/joint_estimator/probe_decoder.py,101,5,<module-scope>,"EV_START, EV_END, EV_MEAS, EV_BEAT, EV_MC, EV_FERM = 0, 1, 2, 3, 4, 5"
tools/joint_estimator/probe_decoder.py,104,12,<module-scope>,"N_ONSET, N_DUR, N_PC, N_MIDI, N_LOF, N_PART, N_MEAS, N_BEAT, N_MC, N_AP, N_DP, N_TIED = range(12)"
tools/joint_estimator/probe_decoder.py,109,2,<module-scope>,"_PC_KEYNAME = {0: ""C"", 1: ""Db"", 2: ""D"", 3: ""Eb"", 4: ""E"", 5: ""F"","
tools/joint_estimator/probe_decoder.py,109,3,<module-scope>,"_PC_KEYNAME = {0: ""C"", 1: ""Db"", 2: ""D"", 3: ""Eb"", 4: ""E"", 5: ""F"","
tools/joint_estimator/probe_decoder.py,109,4,<module-scope>,"_PC_KEYNAME = {0: ""C"", 1: ""Db"", 2: ""D"", 3: ""Eb"", 4: ""E"", 5: ""F"","
tools/joint_estimator/probe_decoder.py,109,5,<module-scope>,"_PC_KEYNAME = {0: ""C"", 1: ""Db"", 2: ""D"", 3: ""Eb"", 4: ""E"", 5: ""F"","
tools/joint_estimator/probe_decoder.py,110,6,<module-scope>,"6: ""F#"", 7: ""G"", 8: ""Ab"", 9: ""A"", 10: ""Bb"", 11: ""B""}"
tools/joint_estimator/probe_decoder.py,110,7,<module-scope>,"6: ""F#"", 7: ""G"", 8: ""Ab"", 9: ""A"", 10: ""Bb"", 11: ""B""}"
tools/joint_estimator/probe_decoder.py,110,8,<module-scope>,"6: ""F#"", 7: ""G"", 8: ""Ab"", 9: ""A"", 10: ""Bb"", 11: ""B""}"
tools/joint_estimator/probe_decoder.py,110,9,<module-scope>,"6: ""F#"", 7: ""G"", 8: ""Ab"", 9: ""A"", 10: ""Bb"", 11: ""B""}"
tools/joint_estimator/probe_decoder.py,110,10,<module-scope>,"6: ""F#"", 7: ""G"", 8: ""Ab"", 9: ""A"", 10: ""Bb"", 11: ""B""}"
tools/joint_estimator/probe_decoder.py,110,11,<module-scope>,"6: ""F#"", 7: ""G"", 8: ""Ab"", 9: ""A"", 10: ""Bb"", 11: ""B""}"
tools/joint_estimator/probe_decoder.py,1082,8,decode_piece,"seg_cap=8, key_set=None, sig_fifths=None, declared_mode="""","
tools/joint_estimator/probe_decoder.py,129,4,class_from_key,while len(parts) < 4:
tools/joint_estimator/probe_decoder.py,204,9,<module-scope>,GENERATIVE_WEIGHTS = WEIGHT_NAMES[:9]
tools/joint_estimator/probe_decoder.py,852,12,cadence_features,lt = (tonic + 11) % 12
tools/joint_estimator/probe_decoder.py,853,12,cadence_features,fourth = (tonic + 5) % 12
tools/joint_estimator/probe_decoder.py,854,12,cadence_features,fifth = (tonic + 7) % 12
tools/joint_estimator/probe_decoder.py,855,12,cadence_features,one = tonic % 12
tools/joint_estimator/probe_decoder.py,131,2,class_from_key,"return norm.LabelClass(parts[0], parts[1], parts[2], parts[3])"
tools/joint_estimator/probe_decoder.py,131,3,class_from_key,"return norm.LabelClass(parts[0], parts[1], parts[2], parts[3])"
tools/joint_estimator/probe_decoder.py,681,12,chromatic_root_pc,return (fw_tonic + 1) % 12
tools/joint_estimator/probe_decoder.py,743,12,segment_features,key_lof = glt._PC_TO_FIFTHS[tonic % 12]      # tonic line-of-fifths for the spelling factor
tools/joint_estimator/probe_decoder.py,852,11,cadence_features,lt = (tonic + 11) % 12
tools/joint_estimator/probe_decoder.py,853,5,cadence_features,fourth = (tonic + 5) % 12
tools/joint_estimator/probe_decoder.py,854,7,cadence_features,fifth = (tonic + 7) % 12
tools/joint_estimator/probe_decoder.py,1027,12,<module-scope>,"KEYS_24 = [(t, m) for t in range(12) for m in (True, False)]"
tools/joint_estimator/probe_decoder.py,1036,12,<module-scope>,"_KEY_COLL = {(t, m): _key_collection(t, m) for t in range(12) for m in (True, False)}"
tools/joint_estimator/probe_decoder.py,423,24,prior_logp,"residual_keys = max(1, 24 - sum(1 for k in dist if ""|"" in k and not k.startswith((""mode:"", ""mp:""))))"
tools/joint_estimator/probe_decoder.py,424,1e-06,prior_logp,return _safe_log(base / residual_keys if base > 0 else 1e-6)
tools/joint_estimator/probe_decoder.py,469,1e-06,_compute_key_trans,"return _safe_log(self.t2.get(""BASE"", 1e-6))"
tools/joint_estimator/probe_decoder.py,532,0.0001,spelling_logp,"return _safe_log(dist.get(""BASE"", 1e-4))"
tools/joint_estimator/probe_decoder.py,537,0.02,bass_logp,return _safe_log(0.02)          # a non-chord-factor bass — a floor (rare; declared)
tools/joint_estimator/probe_decoder.py,548,0.01,bass_logp,return _safe_log(0.01)          # this inversion never occurred for this chord — a floor
tools/joint_estimator/probe_decoder.py,556,0.05,factor_absent_logp,return _safe_log(0.05)
tools/joint_estimator/probe_decoder.py,571,1e-06,boundary_logp,"p = min(max(p, 1e-6), 1 - 1e-6)"
tools/joint_estimator/probe_decoder.py,571,1e-06,boundary_logp,"p = min(max(p, 1e-6), 1 - 1e-6)"
tools/joint_estimator/probe_decoder.py,756,4,segment_features,"family = ""seventh"" if (fac and len(fac) == 4) else ""triad"""
tools/joint_estimator/probe_decoder.py,1033,12,_key_collection,return frozenset((tonic + s) % 12 for s in coll)
tools/joint_estimator/probe_decoder.py,1120,2,_canon,"return (st[0], 0 if st[1] else 1, st[2])"
tools/joint_estimator/probe_decoder.py,1367,12,_key_string,"return _PC_KEYNAME[tonic % 12] + (""maj"" if is_major else ""min"")"
tools/joint_estimator/probe_decoder.py,455,1e-06,_compute_key_trans,"return _safe_log(self.t2.get(""stay"", 1e-6))"
tools/joint_estimator/probe_decoder.py,462,2,_compute_key_trans,"band = f""cof{dist}"" if dist <= 2 else ""cofFar"""
tools/joint_estimator/probe_decoder.py,516,0.0001,emission_logp,return _safe_log(1.0 / (sum(dist.values()) + 3.0) if dist else 1e-4)
tools/joint_estimator/probe_decoder.py,879,2,_fermata_cadence_ctx,"if arr_strong and ferm(i + 1) and evs[i + 1][EV_MC] in (2, 3):   # weak-beat fermata after"
tools/joint_estimator/probe_decoder.py,879,3,_fermata_cadence_ctx,"if arr_strong and ferm(i + 1) and evs[i + 1][EV_MC] in (2, 3):   # weak-beat fermata after"
tools/joint_estimator/probe_decoder.py,1073,2,_candidate_states_for_segment,"if present < min(2, len(mem)):"
tools/joint_estimator/probe_decoder.py,1296,2,decode_piece,"if end_state is None or _better(scx, bix, bsx, stx, end_val[0], end_val[1], end_val[2], end_state):"
tools/joint_estimator/probe_decoder.py,410,24.0,prior_logp,"return _safe_log(dist.get(""BASE"", 1.0 / 24.0))"
tools/joint_estimator/probe_decoder.py,1358,4,_segment_posterior,"""committed_key_content_score"": round(best_sc, 4) if best_sc != NEG_INF else None,"
tools/joint_estimator/probe_decoder.py,1360,4,_segment_posterior,"""runner_key_content_score"": round(alt_sc, 4) if alt_sc != NEG_INF else None,"
tools/joint_estimator/probe_decoder.py,1361,4,_segment_posterior,"""gap"": round(best_sc - alt_sc, 4) if (alt and best_sc != NEG_INF) else None,"
tools/joint_estimator/probe_decoder.py,1385,24,sub_piece,m[N_MIDI] = (m[N_PC] + 24) if m[N_PC] == bass_override else (m[N_PC] + 72)
tools/joint_estimator/probe_decoder.py,1385,72,sub_piece,m[N_MIDI] = (m[N_PC] + 24) if m[N_PC] == bass_override else (m[N_PC] + 72)
tools/joint_estimator/probe_decoder.py,516,3.0,emission_logp,return _safe_log(1.0 / (sum(dist.values()) + 3.0) if dist else 1e-4)
tools/joint_estimator/probe_decoder.py,1284,2,decode_piece,"if cur is None or _better(score, back[0], back[1], st, cur[0], cur[1], cur[2], st):"
tools/joint_estimator/probe_desksim.py,30,0.05,<module-scope>,TOL = 0.05
tools/joint_estimator/probe_desksim.py,182,2,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,182,4,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,182,5,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,182,7,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,182,9,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,182,11,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,183,3,<module-scope>,"1: -5, 3: -3, 6: 6, 8: -4, 10: -2}                # Db Eb F# Ab Bb (fewest-acc)"
tools/joint_estimator/probe_desksim.py,183,6,<module-scope>,"1: -5, 3: -3, 6: 6, 8: -4, 10: -2}                # Db Eb F# Ab Bb (fewest-acc)"
tools/joint_estimator/probe_desksim.py,183,8,<module-scope>,"1: -5, 3: -3, 6: 6, 8: -4, 10: -2}                # Db Eb F# Ab Bb (fewest-acc)"
tools/joint_estimator/probe_desksim.py,183,10,<module-scope>,"1: -5, 3: -3, 6: 6, 8: -4, 10: -2}                # Db Eb F# Ab Bb (fewest-acc)"
tools/joint_estimator/probe_desksim.py,182,2,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,182,4,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,182,3,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,182,5,<module-scope>,"_PC_LOF_NATURAL = {0: 0, 2: 2, 4: 4, 5: -1, 7: 1, 9: 3, 11: 5,      # naturals C D E F G A B"
tools/joint_estimator/probe_desksim.py,183,6,<module-scope>,"1: -5, 3: -3, 6: 6, 8: -4, 10: -2}                # Db Eb F# Ab Bb (fewest-acc)"
tools/joint_estimator/probe_desksim.py,185,8,<module-scope>,"_PC_LOF_SHARP = {8: 8, 1: 7, 10: 10, 3: 9, 6: 6}"
tools/joint_estimator/probe_desksim.py,185,10,<module-scope>,"_PC_LOF_SHARP = {8: 8, 1: 7, 10: 10, 3: 9, 6: 6}"
tools/joint_estimator/probe_desksim.py,185,3,<module-scope>,"_PC_LOF_SHARP = {8: 8, 1: 7, 10: 10, 3: 9, 6: 6}"
tools/joint_estimator/probe_desksim.py,185,6,<module-scope>,"_PC_LOF_SHARP = {8: 8, 1: 7, 10: 10, 3: 9, 6: 6}"
