file,loc,kind,name,population,verdict_class,verdict,in_param_manifest,flagged,rationale
src/composing/analysis/chord/chordanalyzer.h,318,field,RawCandidate.appliedBassBonus,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,per-cell raw scoring output; consumed by the gates (RETIRING R1) + fan-out summary + decoder; retirement-coupled for the gate fields.
src/composing/analysis/chord/chordanalyzer.h,319,field,RawCandidate.rootPc,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,per-cell raw scoring output; consumed by the gates (RETIRING R1) + fan-out summary + decoder; retirement-coupled for the gate fields.
src/composing/analysis/chord/chordanalyzer.h,320,field,RawCandidate.quality,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,per-cell raw scoring output; consumed by the gates (RETIRING R1) + fan-out summary + decoder; retirement-coupled for the gate fields.
src/composing/analysis/chord/chordanalyzer.h,321,field,RawCandidate.tiePriority,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,per-cell raw scoring output; consumed by the gates (RETIRING R1) + fan-out summary + decoder; retirement-coupled for the gate fields.
src/composing/analysis/chord/chordanalyzer.h,322,field,RawCandidate.wDimDelta,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,per-cell raw scoring output; consumed by the gates (RETIRING R1) + fan-out summary + decoder; retirement-coupled for the gate fields.
src/composing/analysis/chord/chordanalyzer.h,354,field,DiagnosticOracleCell.bassPc,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,355,field,DiagnosticOracleCell.rootPc,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,356,field,DiagnosticOracleCell.templateIdx,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,357,field,DiagnosticOracleCell.quality,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,358,field,DiagnosticOracleCell.basisIndep,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,359,field,DiagnosticOracleCell.basisDep,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,361,field,DiagnosticOracleCell.complexityFactor,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,362,field,DiagnosticOracleCell.augFactor,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,363,field,DiagnosticOracleCell.wCompleteBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,364,field,DiagnosticOracleCell.appliedBassBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,367,field,DiagnosticOracleCell.verticalScore,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic ORACLE cell view; serves diagnoseChord (chorddiagnose.cpp DEFERRED); SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,374,field,DiagnosticCompetitionCandidate.bassPc,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,375,field,DiagnosticCompetitionCandidate.rootPc,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,376,field,DiagnosticCompetitionCandidate.templateIdx,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,377,field,DiagnosticCompetitionCandidate.quality,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,379,field,DiagnosticCompetitionCandidate.rootContinuityBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,381,field,DiagnosticCompetitionCandidate.rootContinuityBonusRaw,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,382,field,DiagnosticCompetitionCandidate.rootContinuityWithheldByGateR,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,387,field,DiagnosticCompetitionCandidate.resolutionBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,388,field,DiagnosticCompetitionCandidate.inversionContextBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,389,field,DiagnosticCompetitionCandidate.wSeqBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,390,field,DiagnosticCompetitionCandidate.wDimBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,391,field,DiagnosticCompetitionCandidate.stepInBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,392,field,DiagnosticCompetitionCandidate.stepOutBonus,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,394,field,DiagnosticCompetitionCandidate.competitionScore,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic COMPETITION view; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,400,field,DiagnosticPostGateTrail.hasCompetitionWinner,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic POST-GATES trail; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,401,field,DiagnosticPostGateTrail.competitionWinnerRootPc,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic POST-GATES trail; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,402,field,DiagnosticPostGateTrail.competitionWinnerBassPc,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic POST-GATES trail; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,403,field,DiagnosticPostGateTrail.competitionWinnerQuality,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic POST-GATES trail; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,404,field,DiagnosticPostGateTrail.competitionWinnerScore,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,diagnostic POST-GATES trail; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,405,field,DiagnosticPostGateTrail.iter8691ChangedWinner,RETIREMENT-COUPLED,derived-fact,PUBLISHED,na,no,diagnostic POST-GATES trail; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,406,field,DiagnosticPostGateTrail.gatesChangedWinner,RETIREMENT-COUPLED,derived-fact,PUBLISHED,na,no,diagnostic POST-GATES trail; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,412,field,ChordAnalysisDiagnosticResult.bassPc,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,full diagnostic output; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,414,field,ChordAnalysisDiagnosticResult.distinctPcs,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,full diagnostic output; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,415,field,ChordAnalysisDiagnosticResult.keyTonicPc,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,full diagnostic output; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,418,field,ChordAnalysisDiagnosticResult.oracleCells,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,full diagnostic output; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,419,field,ChordAnalysisDiagnosticResult.competition,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,full diagnostic output; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,420,field,ChordAnalysisDiagnosticResult.postGates,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,full diagnostic output; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,421,field,ChordAnalysisDiagnosticResult.finalWinner,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,full diagnostic output; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,422,field,ChordAnalysisDiagnosticResult.hasWinner,SURVIVES-diagnostic,derived-fact,PUBLISHED,na,no,full diagnostic output; serves diagnoseChord; SURVIVES-diagnostic.
src/composing/analysis/chord/chordanalyzer.h,587,field,RawFanoutSummary.total,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,"read-only L5 fan-out counts (Engage arc #8); declared-dormancy, consumer = fan-out dump."
src/composing/analysis/chord/chordanalyzer.h,588,field,RawFanoutSummary.aboveThreshold,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,"read-only L5 fan-out counts (Engage arc #8); declared-dormancy, consumer = fan-out dump."
src/composing/analysis/chord/chordanalyzer.h,589,field,RawFanoutSummary.distinctRootsTotal,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,"read-only L5 fan-out counts (Engage arc #8); declared-dormancy, consumer = fan-out dump."
src/composing/analysis/chord/chordanalyzer.h,590,field,RawFanoutSummary.distinctRootsAbove,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,"read-only L5 fan-out counts (Engage arc #8); declared-dormancy, consumer = fan-out dump."
src/composing/analysis/chord/chordanalyzer.h,618,field,BuildChordResultContext.pcWeight,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,locally-computed inputs buildChordResult needs; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,619,field,BuildChordResultContext.tpcForPc,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,locally-computed inputs buildChordResult needs; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,620,field,BuildChordResultContext.bassPc,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,locally-computed inputs buildChordResult needs; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,621,field,BuildChordResultContext.bassTpc,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,locally-computed inputs buildChordResult needs; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,622,field,BuildChordResultContext.keyTonicPc,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,locally-computed inputs buildChordResult needs; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,623,field,BuildChordResultContext.keyMode,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,locally-computed inputs buildChordResult needs; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,624,field,BuildChordResultContext.scale,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,locally-computed inputs buildChordResult needs; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,655,field,PromotionTarget.rootPc,RETIREMENT-COUPLED,derived-fact,PUBLISHED,na,no,"the (root,quality) a promotion wants; serves promoteToWinner (RETIRING gates R1); retirement-coupled."
src/composing/analysis/chord/chordanalyzer.h,656,field,PromotionTarget.quality,RETIREMENT-COUPLED,derived-fact,PUBLISHED,na,no,"the (root,quality) a promotion wants; serves promoteToWinner (RETIRING gates R1); retirement-coupled."
src/composing/analysis/chord/chordanalyzer.h,682,field,ChordExtensionInfo.extensions,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,vertical extension identity for the L4->L5 decoder carry; SURVIVES (decoder-consumed).
src/composing/analysis/chord/chordanalyzer.h,683,field,ChordExtensionInfo.naturalFifthPresent,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,vertical extension identity for the L4->L5 decoder carry; SURVIVES (decoder-consumed).
src/composing/analysis/chord/chordanalyzer.h,816,field,Options.spelling,SURVIVES-oracle,derived-fact,PUBLISHED,na,no,field of Options; published on the oracle contract surface; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,840,field,ClosePositionVoicing.bassPitch,SURVIVES-voicing-decl,derived-fact,PUBLISHED,na,no,voicing DTO; defined in chordvoicing.cpp (DEFERRED arrangement concern); display/arrangement decl in the analysis header (layering note).
src/composing/analysis/chord/chordanalyzer.h,841,field,ClosePositionVoicing.treblePitches,SURVIVES-voicing-decl,derived-fact,PUBLISHED,na,no,voicing DTO; defined in chordvoicing.cpp (DEFERRED arrangement concern); display/arrangement decl in the analysis header (layering note).
src/composing/analysis/chord/analysisutils.h,48,branch,switch@ionianTonicPcFromFifths,SURVIVES-oracle,code,SURVIVES,na,no,[ionianTonicPcFromFifths] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/analysisutils.h,49,branch,case@ionianTonicPcFromFifths,SURVIVES-oracle,code,SURVIVES,na,no,[ionianTonicPcFromFifths] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/analysisutils.h,50,branch,case@ionianTonicPcFromFifths,SURVIVES-oracle,code,SURVIVES,na,no,[ionianTonicPcFromFifths] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/analysisutils.h,51,branch,case@ionianTonicPcFromFifths,SURVIVES-oracle,code,SURVIVES,na,no,[ionianTonicPcFromFifths] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/analysisutils.h,52,branch,case@ionianTonicPcFromFifths,SURVIVES-oracle,code,SURVIVES,na,no,[ionianTonicPcFromFifths] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
