file,kind,line,ident,func,layer,verdict_class,verdict,in_param_manifest,reason
src/composing/analysis/types/analysistypes.h,literal,894,0.0,bounds,L3-MIXED,constant,UNFIT,no,L3 KeyModeAnalyzerPreferences emission default — empirical/hand-set ('[empirical]'); NOT in param_manifest (only kAnnotateKeyConfidenceThreshold is); Stage-5 fit target per code
src/composing/analysis/types/analysistypes.h,literal,894,0.5,bounds,L3-MIXED,constant,UNFIT,no,L3 KeyModeAnalyzerPreferences emission default — empirical/hand-set ('[empirical]'); NOT in param_manifest (only kAnnotateKeyConfidenceThreshold is); Stage-5 fit target per code
src/composing/analysis/types/analysistypes.h,literal,913,1.0,<file-scope>,L3-MIXED,constant,ESTABLISHED,no,"L3 PitchContext default (neutral 1.0 seed) — structural default, not a scoring tunable"
src/composing/analysis/types/analysistypes.h,literal,914,1.0,<file-scope>,L3-MIXED,constant,UNFIT,no,L3 KeyModeAnalyzerPreferences emission default — empirical/hand-set ('[empirical]'); NOT in param_manifest (only kAnnotateKeyConfidenceThreshold is); Stage-5 fit target per code
src/composing/analysis/key/keymodeanalyzer.h,field,107,keySignatureFifths,KeyModeAnalysisResult,L3,derived-fact,PUBLISHED,no,L3 result field — published on the L3 output surface
src/composing/analysis/key/keymodeanalyzer.h,field,108,mode,KeyModeAnalysisResult,L3,derived-fact,PUBLISHED,no,L3 result field — published on the L3 output surface
src/composing/analysis/key/keymodeanalyzer.h,field,109,tonicPc,KeyModeAnalysisResult,L3,derived-fact,PUBLISHED,no,L3 result field — published on the L3 output surface
src/composing/analysis/key/keymodeanalyzer.h,field,110,score,KeyModeAnalysisResult,L3,derived-fact,PUBLISHED,no,L3 result field — published on the L3 output surface
src/composing/analysis/key/keymodeanalyzer.h,field,111,normalizedConfidence,KeyModeAnalysisResult,L3,derived-fact,PUBLISHED,no,L3 emission-sigmoid confidence — PUBLISHED as the INTERNAL 0.8-gate input (D-L3a); NOT the boundary confidence
src/composing/analysis/key/keymodeanalyzer.h,field,130,tonicPc,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,131,modeIndex,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,132,scaleMembership,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,133,triadEvidence,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,134,characteristicPitch,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,135,trueLeadingTone,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,136,keySignatureProximity,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,137,modePrior,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,138,declaredPenalty,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,139,disambiguationDelta,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,140,finalScore,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,141,tonalCenterScore,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,142,tonicWeight,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,143,thirdWeight,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,144,fifthWeight,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,145,leadingToneWeight,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodeanalyzer.h,field,146,hasCompleteTriad,KeyCandidateScore,L3,derived-fact,PUBLISHED,no,per-candidate emission breakdown — PUBLISHED only via the diagnostic dump (--decode-keymode/--dump-key-candidates); nullptr on production (byte-identical)
src/composing/analysis/key/keymodesequence.h,field,116,topK,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,125,changeBaseCost,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,128,changePerFifthStep,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,131,relativePairExtraCost,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,137,windowBeats,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,139,decayRate,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,141,lookaheadWeight,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,143,beatsPerDecayUnit,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,147,uncertainThreshold,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,151,maxAlternatives,KeyModeSequencePreferences,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,159,sliceIndex,SliceKeyMode,L3,derived-fact,PUBLISHED,no,L3 result field — published on the L3 output surface
src/composing/analysis/key/keymodesequence.h,field,160,chosen,SliceKeyMode,L3,derived-fact,PUBLISHED,no,L3 result field — published on the L3 output surface
src/composing/analysis/key/keymodesequence.h,field,161,alternatives,SliceKeyMode,L3,derived-fact,PUBLISHED,no,ranked key alternatives — PUBLISHED (declared dormancy: future consumer = L5 modulation recompute)
src/composing/analysis/key/keymodesequence.h,field,162,confidence,SliceKeyMode,L3,derived-fact,PUBLISHED,no,SliceKeyMode sequence-margin — THE L3 boundary confidence; PUBLISHED to HarmonicRegion.keyConfidence
src/composing/analysis/key/keymodesequence.h,field,163,uncertain,SliceKeyMode,L3,derived-fact,PUBLISHED,no,L3 result field — published on the L3 output surface
src/composing/analysis/key/keymodesequence.h,field,175,tonicPc,State,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,176,mode,State,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,177,keySignatureFifths,State,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keymodesequence.h,field,178,ionianPc,State,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,71,notatedFifths,KeyResolveDump,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,72,correctedFifths,KeyResolveDump,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,73,declaredModeOrdinal,KeyResolveDump,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,74,pathTaken,KeyResolveDump,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,75,lookaheadBeatsUsed,KeyResolveDump,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,76,hysteresisPromoted,KeyResolveDump,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,77,strongPriorPromoted,KeyResolveDump,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,78,candidates,KeyResolveDump,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,96,notatedFifths,KeySignatureContext,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,97,correctedFifths,KeySignatureContext,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/keyresolver.h,field,98,declaredMode,KeySignatureContext,L3,no-issue,NO-ISSUE,no,L3 diagnostic/plumbing struct member (input or dump field) — no derived-fact publication concern
src/composing/analysis/key/modepriorpresets.h,field,42,name,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,45,ionian,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,46,dorian,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,47,phrygian,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,48,lydian,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,49,mixolydian,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,50,aeolian,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,51,locrian,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,54,melodicMinor,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,55,dorianB2,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,56,lydianAugmented,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,57,lydianDominant,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,58,mixolydianB6,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,59,aeolianB5,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,60,altered,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,63,harmonicMinor,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,64,locrianSharp6,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,65,ionianSharp5,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,66,dorianSharp4,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,67,phrygianDominant,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
src/composing/analysis/key/modepriorpresets.h,field,68,lydianSharp2,ModePriorPreset,L3,no-issue,NO-ISSUE,no,"struct member — input/plumbing, no L3 fact-publication concern"
