kind,ident,line,func,verdict,subclass,manifest_present,flag,finding_slug,note,context
branch,case,3001,fsAmbiguityKindName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in fsAmbiguityKindName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case AK::TransitionVsContinuation: return ""TransitionVsContinuation"";"
branch,case,3002,fsAmbiguityKindName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in fsAmbiguityKindName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case AK::SymmetricRotation:        return ""SymmetricRotation"";"
branch,case,3003,fsAmbiguityKindName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in fsAmbiguityKindName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case AK::ShareTone:                return ""ShareTone"";"
branch,case,3004,fsAmbiguityKindName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in fsAmbiguityKindName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case AK::RelativePair:             return ""RelativePair"";"
branch,case,3005,fsAmbiguityKindName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in fsAmbiguityKindName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case AK::CloseReading:             return ""CloseReading"";"
function,fsFifthsForTonic,3016,fsFifthsForTonic,SURVIVES,plumbing,,,,"Harness plumbing / formatting helper (JSON escaping, name mappers, module init, score load, staff eligibility, measure location); no inference decision.",[3016-3022]
branch,ternary,3018,fsFifthsForTonic,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsFifthsForTonic; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
literal,3,3018,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
literal,12,3018,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
literal,12,3018,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
literal,12,3018,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
literal,12,3018,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
literal,12,3018,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
literal,12,3018,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",const int t = minor ? (((tonicPc + 3) % 12) + 12) % 12 : (((tonicPc % 12) + 12) % 12);
literal,7,3019,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",int f = (7 * t) % 12;
literal,12,3019,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",int f = (7 * t) % 12;
branch,if,3020,fsFifthsForTonic,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in fsFifthsForTonic; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (f > 6) { f -= 12; }
literal,6,3020,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",if (f > 6) { f -= 12; }
literal,12,3020,fsFifthsForTonic,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",if (f > 6) { f -= 12; }
function,fsGroupingJson,3026,fsGroupingJson,SURVIVES,output-surface,,,,"Instrument output surface. Establishment: it CLAIMS to serialize the named analysis view; the diagnostic dumps return before / append after the standard writeJson and are default-off, so the committed corpus is byte-identical (reproduce-check confirmed this session).",[3026-3070]
branch,ternary,3034,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","os << (i ? "", "" : """")"
branch,ternary,3040,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","<< "", \""carriesOpenMark\"": "" << (p.carriesOpenMark ? ""true"" : ""false"")"
branch,ternary,3041,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","<< "", \""clippedAtStart\"": "" << (p.clippedAtStart ? ""true"" : ""false"")"
branch,ternary,3042,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","<< "", \""clippedAtEnd\"": "" << (p.clippedAtEnd ? ""true"" : ""false"")"
branch,ternary,3043,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","<< "", \""extensionCue\"": "" << (p.extensionCue ? ""true"" : ""false"") << "" }"";"
branch,ternary,3049,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","os << (i ? "", "" : """")"
branch,ternary,3053,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","<< "", \""localMinorMode\"": "" << (k.localMinorMode ? ""true"" : ""false"")"
literal,4,3054,fsGroupingJson,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"<< "", \""confidence\"": "" << fmtDouble(k.confidence, 4)"
branch,ternary,3055,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","<< "", \""carriesOpenMark\"": "" << (k.carriesOpenMark ? ""true"" : ""false"") << "" }"";"
branch,ternary,3061,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","os << (i ? "", "" : """")"
branch,ternary,3063,fsGroupingJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in fsGroupingJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","<< "", \""kind\"": \"""" << (a.kind == g6::CadenceAlignmentKind::ClosesSpan ? ""ClosesSpan"" : ""Internal"") << ""\"""""
function,runFullSpine,3072,runFullSpine,SURVIVES,output-surface,,,,"Instrument output surface. Establishment: it CLAIMS to serialize the named analysis view; the diagnostic dumps return before / append after the standard writeJson and are default-off, so the committed corpus is byte-identical (reproduce-check confirmed this session).",[3072-3670]
branch,ternary,3123,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",const int lastTick = slices.empty() ? 0 : slices.back().end;
literal,1.0,3132,runFullSpine,ESTABLISHED,init-or-neutral,n/a,,,Neutral initializer / beat base (1.0) / zero default; output-structural.,double metricWeight = 1.0;
branch,if,3145,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (!ne->plays || !ne->visible || !ne->staffEligible) { continue; }
branch,if,3146,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (excludeStaves.count(static_cast<size_t>(ne->staff))) { continue; }
branch,if,3149,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (ne->tpc >= 0) { c.noteTpcs.push_back(ne->tpc); }
literal,12,3150,runFullSpine,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",c.pcMask |= static_cast<uint16_t>(1u << (((ne->pitch % 12) + 12) % 12));
literal,12,3150,runFullSpine,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",c.pcMask |= static_cast<uint16_t>(1u << (((ne->pitch % 12) + 12) % 12));
literal,12,3150,runFullSpine,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",c.pcMask |= static_cast<uint16_t>(1u << (((ne->pitch % 12) + 12) % 12));
branch,if,3170,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (!isCommitted(i)) { continue; }
branch,if,3197,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (!isCommitted(i)) { continue; }
branch,if,3217,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (!md.isModulation) { continue; }
branch,if,3220,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (slices[i].start < md.endTick && slices[i].end > md.startTick) {
branch,if,3221,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (first < 0) { first = static_cast<int>(i); }
branch,if,3225,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (first < 0) { continue; }
branch,if,3227,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (sliceId >= 0 && sliceId < static_cast<int>(slices.size())) {
branch,if,3234,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (rr.fired) { ++recomputeFired; recomputeSlices += (rr.slicesReread > 0 ? rr.slicesReread : 0); }
branch,ternary,3234,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (rr.fired) { ++recomputeFired; recomputeSlices += (rr.slicesReread > 0 ? rr.slicesReread : 0); }
branch,ternary,3241,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",fs.chord.rootPc = decoded[i].hasChord ? decoded[i].chosen.rootPc : -1;
branch,ternary,3242,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",fs.chord.quality = decoded[i].hasChord ? decoded[i].chosen.quality : ChordQuality::Unknown;
branch,if,3266,runFullSpine,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in runFullSpine; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (noFineGrainOverride) {
