file,dimension,locator,line,verdict,rubric_class,reason,flagged,finding
src/composing/analysis/function/functionresolver.cpp,function,bassScaleDegreeBias@125,125,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,buildProgression@54,54,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,cadenceVoteFor@72,72,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,carryThrough@357,357,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,degreeFunctionalBias@113,113,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,firstCutSelectionSlice@592,592,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,hasForwardCadenceAnchor@543,543,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,isCutDecision@561,561,ASSUMPTION,code,isCutDecision implements decision-context stop conditions (i) cadence-anchor and (iii) K/B bound but folds (ii) the standalone punctuation boundary into (i) for the dormant resolver (an engage-time input) — a documented spec-ahead-of-code deferral of stop (ii). [finding anchor src/composing/analysis/function/functionresolver.cpp:573],yes,decision-context-stop-punctuation-boundary-subsumed
src/composing/analysis/function/functionresolver.cpp,function,normPc@36,36,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,plausibility@90,90,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,resolveAbstained@154,154,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,resolveCarriedReadings@503,503,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,resolveCarriedReadingsExtending@609,609,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,rootFunctionalBias@138,138,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,sameRootQuality@47,47,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,function,toPC@42,42,SURVIVES,code,L5-DORMANT function in the §5.5 resolver + §8 fine-grain override + bounded-context loop; no production consumer (only functionresolver_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.0]@103,103,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.0]@185,185,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.0]@368,368,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.0]@433,433,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.0]@451,451,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.0]@75,75,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.0]@77,77,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.0]@96,96,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/function/functionresolver.cpp,literal,[0.25]@210,210,UNFIT,constant,The emitted §7 functionConfidence magnitude (0.25 bass-prior / 0.5 neighbour / 1.0 progression|cadence) is a hand-set inline ordinal seed NOT registered in tools/param_manifest.json (unlike the forwardoverride θ pair which is). [finding anchor src/composing/analysis/function/functionresolver.cpp:210],yes,inline-function-confidence-magnitudes-unregistered
src/composing/analysis/function/functionresolver.cpp,literal,[0.5]@232,232,UNFIT,constant,The emitted §7 functionConfidence magnitude (0.25 bass-prior / 0.5 neighbour / 1.0 progression|cadence) is a hand-set inline ordinal seed NOT registered in tools/param_manifest.json (unlike the forwardoverride θ pair which is). [finding anchor src/composing/analysis/function/functionresolver.cpp:232],yes,inline-function-confidence-magnitudes-unregistered
src/composing/analysis/function/functionresolver.cpp,literal,[1.0]@225,225,UNFIT,constant,The emitted §7 functionConfidence magnitude (0.25 bass-prior / 0.5 neighbour / 1.0 progression|cadence) is a hand-set inline ordinal seed NOT registered in tools/param_manifest.json (unlike the forwardoverride θ pair which is). [finding anchor src/composing/analysis/function/functionresolver.cpp:225],yes,inline-function-confidence-magnitudes-unregistered
src/composing/analysis/function/functionresolver.cpp,literal,[1.0]@246,246,UNFIT,constant,The emitted §7 functionConfidence magnitude (0.25 bass-prior / 0.5 neighbour / 1.0 progression|cadence) is a hand-set inline ordinal seed NOT registered in tools/param_manifest.json (unlike the forwardoverride θ pair which is). [finding anchor src/composing/analysis/function/functionresolver.cpp:246],yes,inline-function-confidence-magnitudes-unregistered
src/composing/analysis/function/functionresolver.cpp,literal,[1.0]@322,322,UNFIT,constant,The emitted §7 functionConfidence magnitude (0.25 bass-prior / 0.5 neighbour / 1.0 progression|cadence) is a hand-set inline ordinal seed NOT registered in tools/param_manifest.json (unlike the forwardoverride θ pair which is). [finding anchor src/composing/analysis/function/functionresolver.cpp:322],yes,inline-function-confidence-magnitudes-unregistered
src/composing/analysis/function/functionresolver.cpp,literal,[1.0]@338,338,UNFIT,constant,The emitted §7 functionConfidence magnitude (0.25 bass-prior / 0.5 neighbour / 1.0 progression|cadence) is a hand-set inline ordinal seed NOT registered in tools/param_manifest.json (unlike the forwardoverride θ pair which is). [finding anchor src/composing/analysis/function/functionresolver.cpp:338],yes,inline-function-confidence-magnitudes-unregistered
